frame,time,drone_x,drone_y,waypoint_x,waypoint_y,waypoint_radius,interacting,rtm_up,rtm_down,rtm_right,rtm_left,key_up,key_down,key_right,key_left,id,visuals,haptics
0,4.879385709762573,450.0,300.0,326.69795021592,492.0693303264217,50,False,0,65.21271055984397,0,52.605375793747996,False,False,False,False,4,True,True
1,4.982234954833984,450.0,300.0,326.69795021592,492.0693303264217,50,False,0,65.21271055984397,0,52.605375793747996,False,False,False,False,4,True,True
2,5.085625171661377,450.0,300.0,326.69795021592,492.0693303264217,50,False,0,65.21271055984397,0,52.605375793747996,False,False,False,False,4,True,True
3,5.188497066497803,450.0,300.0,326.69795021592,492.0693303264217,50,False,0,65.21271055984397,0,52.605375793747996,False,False,False,False,4,True,True
4,5.29129433631897,450.0,300.0,326.69795021592,492.0693303264217,50,False,0,65.21271055984397,0,52.605375793747996,False,False,False,False,4,True,True
5,5.394413232803345,450.0,296.0,326.69795021592,492.0693303264217,50,False,0,65.94604389317732,0,52.605375793747996,True,False,False,False,4,True,True
6,5.498096942901611,454.0,292.0,326.69795021592,492.0693303264217,50,False,0,66.67937722651065,0,53.33870912708133,True,False,True,False,4,True,True
7,5.601208686828613,450.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,52.605375793747996,True,False,False,True,4,True,True
8,5.704195499420166,446.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,51.87204246041467,False,True,False,True,4,True,True
9,5.807058811187744,442.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,51.138709127081334,False,True,False,True,4,True,True
10,5.910293102264404,438.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,50.405375793748,False,True,False,True,4,True,True
11,6.013501882553101,434.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,49.672042460414666,False,True,False,True,4,True,True
12,6.116456508636475,430.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,48.93870912708134,False,True,False,True,4,True,True
13,6.219790458679199,426.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,48.205375793748,False,True,False,True,4,True,True
14,6.323059797286987,426.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,48.205375793748,False,True,False,False,4,True,True
15,6.426435708999634,426.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,48.205375793748,False,True,False,False,4,True,True
16,6.528643608093262,426.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,48.205375793748,False,True,False,False,4,True,True
17,6.632081985473633,426.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,48.205375793748,False,True,False,False,4,True,True
18,6.735140800476074,426.0,288.0,326.69795021592,492.0693303264217,50,False,0,67.41271055984399,0,48.205375793748,False,True,False,False,4,True,True
19,6.838101863861084,426.0,292.0,326.69795021592,492.0693303264217,50,False,0,66.67937722651065,0,48.205375793748,False,True,False,False,4,True,True
20,6.941014766693115,426.0,296.0,326.69795021592,492.0693303264217,50,False,0,65.94604389317732,0,48.205375793748,False,True,False,False,4,True,True
21,7.0439488887786865,426.0,300.0,326.69795021592,492.0693303264217,50,False,0,65.21271055984397,0,48.205375793748,False,True,False,False,4,True,True
22,7.1469032764434814,422.0,304.0,326.69795021592,492.0693303264217,50,False,0,64.47937722651065,0,47.47204246041467,False,True,False,True,4,True,True
23,7.249964237213135,418.0,308.0,326.69795021592,492.0693303264217,50,False,0,63.746043893177315,0,46.738709127081336,False,True,False,True,4,True,True
24,7.352871656417847,414.0,312.0,326.69795021592,492.0693303264217,50,False,0,63.01271055984398,0,46.005375793748,False,True,False,True,4,True,True
25,7.4555439949035645,410.0,316.0,326.69795021592,492.0693303264217,50,False,0,62.279377226510654,0,45.27204246041467,False,True,False,True,4,True,True
26,7.5584611892700195,406.0,320.0,326.69795021592,492.0693303264217,50,False,0,61.54604389317731,0,44.53870912708133,False,True,False,True,4,True,True
27,7.661723375320435,402.0,324.0,326.69795021592,492.0693303264217,50,False,0,60.81271055984398,0,43.805375793748,False,True,False,True,4,True,True
28,7.765083312988281,398.0,328.0,326.69795021592,492.0693303264217,50,False,0,60.07937722651065,0,43.072042460414664,False,True,False,True,4,True,True
29,7.86839747428894,394.0,332.0,326.69795021592,492.0693303264217,50,False,0,59.34604389317732,0,42.33870912708133,False,True,False,True,4,True,True
30,7.971400022506714,390.0,336.0,326.69795021592,492.0693303264217,50,False,0,58.612710559843975,0,41.605375793747996,False,True,False,True,4,True,True
31,8.074463129043579,386.0,340.0,326.69795021592,492.0693303264217,50,False,0,57.87937722651065,0,40.87204246041466,False,True,False,True,4,True,True
32,8.177584409713745,382.0,344.0,326.69795021592,492.0693303264217,50,False,0,57.146043893177314,0,40.138709127081334,False,True,False,True,4,True,True
33,8.28081202507019,378.0,348.0,326.69795021592,492.0693303264217,50,False,0,56.41271055984398,0,39.405375793748,False,True,False,True,4,True,True
34,8.383930683135986,374.0,352.0,326.69795021592,492.0693303264217,50,False,0,55.67937722651065,0,38.672042460414666,False,True,False,True,4,True,True
35,8.487076759338379,370.0,356.0,326.69795021592,492.0693303264217,50,False,0,54.94604389317732,0,37.93870912708133,False,True,False,True,4,True,True
