frame,time,drone_x,drone_y,waypoint_x,waypoint_y,waypoint_radius,interacting,rtm_up,rtm_down,rtm_right,rtm_left,key_up,key_down,key_right,key_left,id,visuals,haptics
0,2.9932689666748047,450.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,34.11505019460828,0,False,False,False,False,5,False,True
1,3.096264600753784,450.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,34.11505019460828,0,False,False,False,False,5,False,True
2,3.1994028091430664,450.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,34.11505019460828,0,False,False,False,False,5,False,True
3,3.302473783493042,450.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,34.11505019460828,0,False,False,False,False,5,False,True
4,3.405489683151245,450.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,34.11505019460828,0,False,False,False,False,5,False,True
5,3.5083975791931152,450.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,34.11505019460828,0,False,False,False,False,5,False,True
6,3.6114206314086914,450.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,34.11505019460828,0,False,False,False,False,5,False,True
7,3.7144763469696045,450.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,34.11505019460828,0,False,False,False,False,5,False,True
8,3.817392349243164,450.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,34.11505019460828,0,False,False,False,False,5,False,True
9,3.9208319187164307,446.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,34.848383527941614,0,False,False,False,True,5,False,True
10,4.024006128311157,442.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,35.58171686127495,0,False,False,False,True,5,False,True
11,4.127492427825928,438.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,36.31505019460828,0,False,False,False,True,5,False,True
12,4.230599403381348,434.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,37.04838352794162,0,False,False,False,True,5,False,True
13,4.333539009094238,430.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,37.78171686127495,0,False,False,False,True,5,False,True
14,4.436122894287109,426.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,38.515050194608285,0,False,False,False,True,5,False,True
15,4.538526296615601,422.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,39.24838352794161,0,False,False,False,True,5,False,True
16,4.641754150390625,418.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,39.98171686127495,0,False,False,False,True,5,False,True
17,4.744932651519775,414.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,40.71505019460828,0,False,False,False,True,5,False,True
18,4.84835958480835,410.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,41.448383527941616,0,False,False,False,True,5,False,True
19,4.952195882797241,406.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,42.18171686127495,0,False,False,False,True,5,False,True
20,5.055902004241943,402.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,42.915050194608284,0,False,False,False,True,5,False,True
21,5.159321308135986,398.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,43.64838352794162,0,False,False,False,True,5,False,True
22,5.262513637542725,394.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,44.38171686127495,0,False,False,False,True,5,False,True
23,5.365798234939575,390.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,45.11505019460828,0,False,False,False,True,5,False,True
24,5.4691596031188965,386.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,45.84838352794162,0,False,False,False,True,5,False,True
25,5.572423696517944,382.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,46.58171686127495,0,False,False,False,True,5,False,True
26,5.67543888092041,378.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,47.31505019460828,0,False,False,False,True,5,False,True
27,5.778533697128296,374.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,48.04838352794162,0,False,False,False,True,5,False,True
28,5.881752967834473,370.0,300.0,472.445728334227,112.5656824330453,50,False,64.36295822060836,0,48.78171686127495,0,False,False,False,True,5,False,True
