frame,time,drone_x,drone_y,waypoint_x,waypoint_y,waypoint_radius,interacting,key_up,key_down,key_right,key_left,id,visuals,haptics
0,8.66046690940857,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
1,8.693822145462036,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
2,8.72638463973999,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
3,8.7597336769104,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
4,8.793289184570312,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
5,8.826897859573364,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
6,8.860209226608276,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
7,8.893658876419067,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
8,8.9269540309906,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
9,8.960295915603638,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
10,8.993598699569702,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
11,9.026904582977295,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
12,9.060140609741211,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
13,9.092351198196411,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
14,9.125558376312256,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
15,9.158717155456543,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
16,9.192021131515503,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
17,9.22421407699585,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
18,9.257417440414429,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
19,9.29107403755188,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
20,9.323434114456177,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
21,9.356752872467041,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
22,9.39008617401123,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
23,9.422255277633667,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
24,9.455626010894775,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
25,9.488889217376709,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
26,9.521444320678711,450.0,300.0,224.65139791768812,7.400723722886671,50,False,False,False,False,False,3,True,False
27,9.554948091506958,450.0,296.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
28,9.588090419769287,450.0,292.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
29,9.62031364440918,450.0,288.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
30,9.653633832931519,450.0,284.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
31,9.686854362487793,450.0,280.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
32,9.72006607055664,450.0,276.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
33,9.752376317977905,450.0,272.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
34,9.785764932632446,450.0,268.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
35,9.819082021713257,450.0,264.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
36,9.851218461990356,450.0,260.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
37,9.884565830230713,450.0,256.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
38,9.917884588241577,450.0,252.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
39,9.951095342636108,450.0,248.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
40,9.983311414718628,450.0,244.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
41,10.016525983810425,450.0,240.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
42,10.0493643283844,450.0,236.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
43,10.082655191421509,450.0,232.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
44,10.115955114364624,450.0,228.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
45,10.14884328842163,450.0,224.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
46,10.182190179824829,450.0,220.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
47,10.214488983154297,450.0,216.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
48,10.24775218963623,450.0,212.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
49,10.281007528305054,450.0,208.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
50,10.314183712005615,450.0,204.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
51,10.348401308059692,450.0,200.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
52,10.381859540939331,450.0,196.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
53,10.415122985839844,450.0,192.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
54,10.447383880615234,450.0,188.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
55,10.480704545974731,450.0,184.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
56,10.514165878295898,450.0,180.0,224.65139791768812,7.400723722886671,50,False,True,False,False,False,3,True,False
57,10.546703815460205,446.0,176.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
58,10.579880952835083,442.0,172.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
59,10.612674951553345,438.0,168.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
60,10.645982503890991,434.0,164.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
61,10.678322315216064,430.0,160.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
62,10.71159052848816,426.0,156.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
63,10.74428129196167,422.0,152.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
64,10.777676820755005,418.0,148.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
65,10.810844659805298,414.0,144.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
66,10.844061136245728,410.0,140.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
67,10.876444339752197,406.0,136.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
68,10.909821033477783,402.0,132.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
69,10.943027019500732,398.0,128.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
70,10.97583293914795,394.0,124.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
71,11.008589506149292,390.0,120.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
72,11.041532278060913,386.0,116.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
73,11.074965476989746,382.0,112.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
74,11.108248233795166,378.0,108.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
75,11.141692399978638,374.0,104.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
76,11.174957990646362,370.0,100.0,224.65139791768812,7.400723722886671,50,False,True,False,False,True,3,True,False
