frame,time,drone_x,drone_y,waypoint_x,waypoint_y,waypoint_radius,interacting,rtm_up,rtm_down,rtm_right,rtm_left,key_up,key_down,key_right,key_left,id,visuals,haptics
92,14.432208776473999,694.0,212.0,689.7755492166933,204.71556997230283,50,True,31.33547883841115,0,0,30.774482643606223,False,False,True,False,1,True,True
93,14.535431385040283,694.0,212.0,689.7755492166933,204.71556997230283,50,True,31.33547883841115,0,0,30.774482643606223,False,False,False,False,1,True,True
94,14.63877248764038,694.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,30.774482643606223,True,False,False,False,1,True,True
95,14.741870880126953,694.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.774482643606223,True,False,False,False,1,True,True
96,14.844966411590576,694.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.774482643606223,False,False,False,False,1,True,True
97,14.948135614395142,694.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.774482643606223,False,False,False,False,1,True,True
98,15.051047086715698,694.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.774482643606223,False,False,False,False,1,True,True
99,15.154314279556274,694.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.774482643606223,False,False,False,False,1,True,True
100,15.258746862411499,694.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,0,30.774482643606223,True,False,False,False,1,True,True
101,15.361647367477417,694.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,0,30.774482643606223,False,False,False,False,1,True,True
102,15.464617252349854,694.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,0,30.774482643606223,False,False,False,False,1,True,True
103,15.567685604095459,690.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,0,30.041149310272893,False,False,False,True,1,True,True
104,15.670923709869385,686.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,30.69218402306044,0,False,False,False,True,1,True,True
105,15.774294376373291,686.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,30.69218402306044,0,False,False,False,False,1,True,True
106,15.8773775100708,686.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,30.69218402306044,0,False,False,False,False,1,True,True
107,15.980621337890625,686.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,30.69218402306044,0,False,True,False,False,1,True,True
108,16.083492517471313,686.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,30.69218402306044,0,False,False,False,False,1,True,True
109,16.18619203567505,686.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,30.69218402306044,0,False,False,False,False,1,True,True
110,16.28909158706665,686.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,30.69218402306044,0,False,False,False,False,1,True,True
111,16.392069339752197,686.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,30.69218402306044,0,False,False,False,False,1,True,True
112,16.495048999786377,690.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.041149310272893,False,False,True,False,1,True,True
113,16.59831690788269,690.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.041149310272893,False,False,False,False,1,True,True
114,16.701507568359375,690.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.041149310272893,False,False,False,False,1,True,True
115,16.8046658039093,690.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.041149310272893,False,False,False,False,1,True,True
116,16.90817618370056,690.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.041149310272893,False,False,False,False,1,True,True
117,17.01124930381775,690.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.041149310272893,False,False,False,False,1,True,True
118,17.1142156124115,690.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,30.041149310272893,False,True,False,False,1,True,True
119,17.21705675125122,690.0,212.0,689.7755492166933,204.71556997230283,50,True,31.33547883841115,0,0,30.041149310272893,False,True,False,False,1,True,True
120,17.32017230987549,690.0,212.0,689.7755492166933,204.71556997230283,50,True,31.33547883841115,0,0,30.041149310272893,False,False,False,False,1,True,True
121,17.423330307006836,690.0,216.0,689.7755492166933,204.71556997230283,50,True,32.06881217174448,0,0,30.041149310272893,False,True,False,False,1,True,True
122,17.526461839675903,690.0,216.0,689.7755492166933,204.71556997230283,50,True,32.06881217174448,0,0,30.041149310272893,False,False,False,False,1,True,True
123,17.62946844100952,690.0,216.0,689.7755492166933,204.71556997230283,50,True,32.06881217174448,0,0,30.041149310272893,False,False,False,False,1,True,True
124,17.732473611831665,690.0,216.0,689.7755492166933,204.71556997230283,50,True,32.06881217174448,0,0,30.041149310272893,False,False,False,False,1,True,True
125,17.835650205612183,690.0,212.0,689.7755492166933,204.71556997230283,50,True,31.33547883841115,0,0,30.041149310272893,True,False,False,False,1,True,True
126,17.93864393234253,690.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,30.041149310272893,True,False,False,False,1,True,True
127,18.041590690612793,690.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.041149310272893,True,False,False,False,1,True,True
128,18.14466691017151,690.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.041149310272893,False,False,False,False,1,True,True
129,18.24779176712036,690.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,0,30.041149310272893,True,False,False,False,1,True,True
130,18.350844621658325,690.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,0,30.041149310272893,False,False,False,False,1,True,True
131,18.454123735427856,690.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,0,30.041149310272893,False,False,False,False,1,True,True
132,18.557522535324097,690.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,0,30.041149310272893,False,False,False,False,1,True,True
133,18.660786628723145,690.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,30.041149310272893,False,True,False,False,1,True,True
134,18.763913869857788,690.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,30.041149310272893,False,True,False,False,1,True,True
135,18.86695957183838,690.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,30.041149310272893,False,False,False,False,1,True,True
136,18.96990418434143,690.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,30.041149310272893,False,False,False,False,1,True,True
137,19.07318925857544,686.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,30.69218402306044,0,False,False,False,True,1,True,True
138,19.176990509033203,682.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,31.425517356393776,0,False,False,False,True,1,True,True
139,19.28022336959839,682.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,31.425517356393776,0,False,False,False,False,1,True,True
140,19.383846521377563,682.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,31.425517356393776,0,False,False,False,False,1,True,True
141,19.48710799217224,678.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,32.15885068972711,0,False,False,False,True,1,True,True
142,19.59021496772766,678.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,32.15885068972711,0,False,False,False,False,1,True,True
143,19.69437026977539,678.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,32.15885068972711,0,False,False,False,False,1,True,True
144,19.79774308204651,678.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,32.15885068972711,0,False,False,False,False,1,True,True
145,19.90074634552002,682.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,31.425517356393776,0,False,False,True,False,1,True,True
146,20.003747940063477,686.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,30.69218402306044,0,False,False,True,False,1,True,True
147,20.106622457504272,690.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,30.041149310272893,False,False,True,False,1,True,True
148,20.209781885147095,694.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,30.774482643606223,False,False,True,False,1,True,True
149,20.312700271606445,694.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,30.774482643606223,False,False,False,False,1,True,True
150,20.41583752632141,694.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,30.774482643606223,False,False,False,False,1,True,True
151,20.519089698791504,698.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,31.507815976939558,False,False,True,False,1,True,True
152,20.62228488922119,702.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,32.24114931027289,False,False,True,False,1,True,True
153,20.725485801696777,706.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,32.97448264360622,False,False,True,False,1,True,True
154,20.82902956008911,706.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,32.97448264360622,False,False,False,False,1,True,True
155,20.932263612747192,706.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,32.97448264360622,False,False,False,False,1,True,True
156,21.035764932632446,706.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,32.97448264360622,False,False,False,False,1,True,True
157,21.138768911361694,706.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,32.97448264360622,False,False,False,False,1,True,True
158,21.24166703224182,706.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,32.97448264360622,False,False,False,False,1,True,True
159,21.344866275787354,706.0,212.0,689.7755492166933,204.71556997230283,50,True,31.33547883841115,0,0,32.97448264360622,False,True,False,False,1,True,True
160,21.448158502578735,706.0,212.0,689.7755492166933,204.71556997230283,50,True,31.33547883841115,0,0,32.97448264360622,False,False,False,False,1,True,True
161,21.55139970779419,706.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,32.97448264360622,True,False,False,False,1,True,True
162,21.654351711273193,706.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,32.97448264360622,True,False,False,False,1,True,True
163,21.757271766662598,706.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,0,32.97448264360622,True,False,False,False,1,True,True
164,21.860159873962402,706.0,196.0,689.7755492166933,204.71556997230283,50,True,0,31.597854494922185,0,32.97448264360622,True,False,False,False,1,True,True
165,21.963135242462158,706.0,192.0,689.7755492166933,204.71556997230283,50,True,0,32.33118782825552,0,32.97448264360622,True,False,False,False,1,True,True
166,22.0662624835968,706.0,192.0,689.7755492166933,204.71556997230283,50,True,0,32.33118782825552,0,32.97448264360622,False,False,False,False,1,True,True
167,22.16910719871521,706.0,192.0,689.7755492166933,204.71556997230283,50,True,0,32.33118782825552,0,32.97448264360622,False,False,False,False,1,True,True
168,22.27231502532959,706.0,192.0,689.7755492166933,204.71556997230283,50,True,0,32.33118782825552,0,32.97448264360622,False,False,False,False,1,True,True
169,22.375295400619507,706.0,192.0,689.7755492166933,204.71556997230283,50,True,0,32.33118782825552,0,32.97448264360622,False,False,False,False,1,True,True
170,22.478164434432983,706.0,192.0,689.7755492166933,204.71556997230283,50,True,0,32.33118782825552,0,32.97448264360622,False,False,False,False,1,True,True
171,22.581235885620117,706.0,196.0,689.7755492166933,204.71556997230283,50,True,0,31.597854494922185,0,32.97448264360622,False,True,False,False,1,True,True
172,22.68431258201599,706.0,200.0,689.7755492166933,204.71556997230283,50,True,0,30.86452116158885,0,32.97448264360622,False,True,False,False,1,True,True
173,22.787310123443604,706.0,204.0,689.7755492166933,204.71556997230283,50,True,0,30.13118782825552,0,32.97448264360622,False,True,False,False,1,True,True
174,22.89031434059143,706.0,208.0,689.7755492166933,204.71556997230283,50,True,30.602145505077814,0,0,32.97448264360622,False,True,False,False,1,True,True
175,22.99314308166504,706.0,212.0,689.7755492166933,204.71556997230283,50,True,31.33547883841115,0,0,32.97448264360622,False,True,False,False,1,True,True
176,23.096317291259766,706.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,103.26349439920503,False,False,False,False,1,True,True
177,23.1991229057312,706.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,103.26349439920503,False,False,False,False,1,True,True
178,23.3020920753479,706.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,103.26349439920503,False,False,False,False,1,True,True
179,23.405057191848755,706.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,103.26349439920503,False,False,False,False,1,True,True
180,23.507985830307007,706.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,103.26349439920503,False,False,False,False,1,True,True
181,23.61122751235962,702.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,102.53016106587171,False,False,False,True,1,True,True
182,23.714298009872437,698.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,101.79682773253836,False,False,False,True,1,True,True
183,23.817517042160034,694.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,101.06349439920503,False,False,False,True,1,True,True
184,23.920292139053345,690.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,100.3301610658717,False,False,False,True,1,True,True
185,24.02314281463623,686.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,99.59682773253837,False,False,False,True,1,True,True
186,24.126029014587402,682.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,98.86349439920504,False,False,False,True,1,True,True
187,24.22901749610901,678.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,98.1301610658717,False,False,False,True,1,True,True
188,24.33205223083496,674.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,97.39682773253837,False,False,False,True,1,True,True
189,24.435136556625366,670.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,96.66349439920504,False,False,False,True,1,True,True
190,24.538148880004883,666.0,212.0,306.3809396406998,214.8406406462757,50,False,0,30.520784118483878,0,95.9301610658717,False,False,False,True,1,True,True
