frame,time,drone_x,drone_y,waypoint_x,waypoint_y,waypoint_radius,interacting,key_up,key_down,key_right,key_left,id,visuals,haptics
114,9.066307067871094,110.0,260.0,36.56410018645676,235.06497185845362,50,False,True,False,False,True,5,True,False
115,9.098780632019043,106.0,256.0,36.56410018645676,235.06497185845362,50,False,True,False,False,True,5,True,False
116,9.131890058517456,102.0,256.0,36.56410018645676,235.06497185845362,50,False,False,False,False,True,5,True,False
117,9.1651930809021,98.0,256.0,36.56410018645676,235.06497185845362,50,False,False,False,False,True,5,True,False
118,9.198683500289917,94.0,252.0,36.56410018645676,235.06497185845362,50,False,True,False,False,True,5,True,False
119,9.231245517730713,90.0,248.0,36.56410018645676,235.06497185845362,50,False,True,False,False,True,5,True,False
120,9.26429033279419,86.0,244.0,36.56410018645676,235.06497185845362,50,False,True,False,False,True,5,True,False
121,9.296234846115112,82.0,240.0,36.56410018645676,235.06497185845362,50,True,True,False,False,True,5,True,False
122,9.32953929901123,78.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,True,5,True,False
123,9.362627506256104,74.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,True,5,True,False
124,9.396135568618774,70.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,True,5,True,False
125,9.429364681243896,66.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,True,5,True,False
126,9.462730646133423,62.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,True,5,True,False
127,9.495989561080933,58.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,True,5,True,False
128,9.52932357788086,54.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,True,5,True,False
129,9.561604499816895,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,True,5,True,False
130,9.594910383224487,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
131,9.628246784210205,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
132,9.660559177398682,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
133,9.693752765655518,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
134,9.726943492889404,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
135,9.760239839553833,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
136,9.792672872543335,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
137,9.826063632965088,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
138,9.859445333480835,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
139,9.892753839492798,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
140,9.926212310791016,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
141,9.958533525466919,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
142,9.991734743118286,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
143,10.025187492370605,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
144,10.058438062667847,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
145,10.09168291091919,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
146,10.12510895729065,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
147,10.158411026000977,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
148,10.191750049591064,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
149,10.225154161453247,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
150,10.258324384689331,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
151,10.29248046875,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
152,10.325610399246216,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
153,10.358965873718262,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
154,10.392051458358765,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
155,10.425282716751099,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
156,10.458431005477905,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
157,10.491547107696533,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
158,10.524757862091064,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
159,10.55796194076538,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
160,10.591219425201416,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
161,10.624557495117188,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
162,10.657758712768555,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
163,10.69124150276184,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
164,10.72362232208252,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
165,10.75691533088684,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
166,10.79015827178955,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
167,10.823401689529419,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
168,10.856634140014648,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
169,10.88984751701355,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
170,10.92305040359497,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
171,10.956132173538208,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
172,10.989990472793579,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
173,11.023117065429688,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
174,11.056442499160767,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
175,11.089630603790283,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
176,11.12304973602295,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
177,11.156270027160645,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
178,11.188606977462769,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
179,11.221935510635376,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
180,11.255296468734741,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
181,11.287489891052246,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
182,11.32083797454834,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
183,11.354091167449951,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
184,11.387534141540527,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
185,11.420979022979736,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
186,11.454206705093384,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
187,11.487475633621216,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
188,11.520861387252808,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
189,11.554085493087769,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
190,11.587427854537964,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
191,11.620765686035156,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
192,11.653045654296875,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
193,11.68628716468811,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
194,11.7185697555542,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
195,11.75200366973877,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
196,11.785382986068726,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
197,11.818782567977905,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
198,11.852068424224854,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
199,11.885359764099121,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
200,11.918632507324219,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
201,11.951926708221436,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
202,11.985350131988525,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
203,12.017636775970459,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
204,12.050872325897217,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
205,12.084200859069824,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
206,12.117482900619507,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
207,12.150765180587769,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
208,12.184031963348389,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
209,12.217328310012817,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
210,12.249681234359741,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
211,12.28288197517395,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
212,12.316158294677734,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
213,12.348577976226807,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
214,12.381854057312012,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
215,12.415215730667114,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
216,12.448590517044067,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
217,12.481838941574097,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
218,12.515117406845093,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
219,12.548451662063599,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
220,12.58171796798706,50.0,240.0,36.56410018645676,235.06497185845362,50,True,False,False,False,False,5,True,False
221,12.614978075027466,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
222,12.648352861404419,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
223,12.681797742843628,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
224,12.715071678161621,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
225,12.748325824737549,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
226,12.781589269638062,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
227,12.814907550811768,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
228,12.848346948623657,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
229,12.88167667388916,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
230,12.914906978607178,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
231,12.948265075683594,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
232,12.980630159378052,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
233,13.013752698898315,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
234,13.047171354293823,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
235,13.079445838928223,50.0,240.0,92.34842002110138,557.1650964242166,50,False,False,False,False,False,5,True,False
236,13.112964868545532,50.0,244.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
237,13.14618968963623,50.0,248.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
238,13.179388999938965,50.0,252.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
239,13.212615966796875,50.0,256.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
240,13.245797395706177,50.0,260.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
241,13.279223918914795,50.0,264.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
242,13.312432765960693,50.0,268.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
243,13.34577751159668,50.0,272.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
244,13.379131555557251,50.0,276.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
245,13.412347316741943,50.0,280.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
246,13.445574760437012,50.0,284.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
247,13.478931188583374,50.0,288.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
248,13.512278079986572,50.0,292.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
249,13.544674158096313,50.0,296.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
250,13.578028202056885,50.0,300.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
251,13.611581563949585,50.0,304.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
252,13.64517593383789,50.0,308.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
253,13.677584886550903,50.0,312.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
254,13.710920572280884,50.0,316.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
255,13.744410276412964,50.0,320.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
256,13.776665925979614,50.0,324.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
257,13.810093879699707,50.0,328.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
258,13.843381404876709,50.0,332.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
259,13.875952005386353,50.0,336.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
260,13.909364461898804,50.0,340.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
261,13.941680192947388,50.0,344.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
262,13.975111961364746,50.0,348.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
263,14.008524656295776,50.0,352.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
264,14.042051076889038,50.0,356.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
265,14.075462102890015,50.0,360.0,92.34842002110138,557.1650964242166,50,False,False,True,False,False,5,True,False
